,brand,category,words,emotion
356,0,4,"('발생', 0.31982550024986267)",999
357,0,4,"('저녁', 0.318033903837204)",999
358,0,4,"('나중', 0.31593161821365356)",999
359,0,4,"('안', 0.3125845789909363)",999
360,0,4,"('대답', 0.6945892572402954)",999
361,0,4,"('답', 0.6373835802078247)",999
362,0,4,"('답변', 0.5902260541915894)",999
363,0,4,"('이야기', 0.48012375831604004)",999
364,0,4,"('이해', 0.4479699730873108)",999
365,0,4,"('명령', 0.4271935820579529)",999
366,0,4,"('너', 0.4136849343776703)",999
367,0,4,"('명령어', 0.4123328626155853)",999
368,0,4,"('얘기', 0.4112471342086792)",999
369,0,4,"('단어', 0.40172165632247925)",999
370,0,4,"('대화', 0.4013083577156067)",999
371,0,4,"('초록', 0.398860365152359)",999
372,0,4,"('샐리', 0.3880082666873932)",999
373,0,4,"('뭐', 0.3876505494117737)",999
374,0,4,"('목소리', 0.3871035873889923)",999
375,0,4,"('발음', 0.3840654790401459)",999
376,0,4,"('수행', 0.384005069732666)",999
377,0,4,"('문장', 0.3789328932762146)",999
378,0,4,"('이름', 0.3781472444534302)",999
379,0,4,"('결과', 0.3692611753940582)",999
380,0,4,"('초록색', 0.365192174911499)",999
381,0,4,"('인사', 0.36347800493240356)",999
382,0,4,"('살', 0.36051711440086365)",999
383,0,4,"('센스', 0.35960137844085693)",999
384,0,4,"('언어', 0.35920628905296326)",999
385,0,4,"('셀리', 0.3576474189758301)",999
386,0,4,"('맥락', 0.35582435131073)",999
387,0,4,"('짱구', 0.35562288761138916)",999
388,0,4,"('브리핑', 0.35547196865081787)",999
389,0,4,"('주가', 0.3551519215106964)",999
390,0,4,"('카카오', 0.4676297903060913)",999
391,0,4,"('명령어', 0.4637615382671356)",999
392,0,4,"('예시', 0.45557844638824463)",999
393,0,4,"('미니', 0.4268038868904114)",999
394,0,4,"('설명서', 0.39992231130599976)",999
395,0,4,"('플레이', 0.38810330629348755)",999
396,0,4,"('스무고개', 0.3878875970840454)",999
397,0,4,"('가이드', 0.3838130235671997)",999
398,0,4,"('춤', 0.3737097680568695)",999
399,0,4,"('알람', 0.37334316968917847)",999
400,0,4,"('개봉', 0.3679010272026062)",999
401,0,4,"('구구단', 0.36361733078956604)",999
402,0,4,"('마블', 0.35705745220184326)",999
403,0,4,"('플', 0.35384297370910645)",999
404,0,4,"('짱구', 0.35241231322288513)",999
405,0,4,"('초록색', 0.3520423471927643)",999
406,0,4,"('사용법', 0.35201025009155273)",999
407,0,4,"('내일', 0.3507845103740692)",999
408,0,4,"('아이유', 0.3489755094051361)",999
409,0,4,"('팅커벨', 0.3405427634716034)",999
410,0,4,"('스타일', 0.338107705116272)",999
411,0,4,"('클', 0.33793291449546814)",999
412,0,4,"('넌', 0.33734455704689026)",999
413,0,4,"('설정', 0.3356083035469055)",999
414,0,4,"('크리스탈', 0.3343132436275482)",999
415,0,4,"('운세', 0.33176177740097046)",999
416,0,4,"('피', 0.328756183385849)",999
417,0,4,"('어피', 0.3213265538215637)",999
418,0,4,"('방법', 0.3210040330886841)",999
419,0,4,"('게임', 0.3199954032897949)",999
420,0,4,"('명령어', 0.5001572966575623)",999
421,0,4,"('택시', 0.46528440713882446)",999
422,0,4,"('명령', 0.4583086371421814)",999
423,0,4,"('반응', 0.44113248586654663)",999
424,0,4,"('출어', 0.4301298260688782)",999
425,0,4,"('목적지', 0.41745486855506897)",999
426,0,4,"('음식', 0.4041825830936432)",999
427,0,4,"('설정', 0.39830970764160156)",999
428,0,4,"('인식', 0.39508894085884094)",999
429,0,4,"('드라이버', 0.37382638454437256)",999
